niche,rating,review_count,website_missing,has_phone,has_description,name_token_count,address_completeness,proxy_score,worth_outreach,label_source
automotive,2.64,14,0,1,0,5,0.5726657163923791,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
health care,4.13,150,0,1,1,1,0.7634394530326517,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.98,21,0,1,0,6,0.7761729493670887,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.7,28,0,0,0,4,0.9075846853667046,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,4.74,92,0,1,0,2,0.8591964448426571,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,3.97,46,0,1,0,5,0.6644193331730825,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.05,23,0,1,1,6,0.9029241867692234,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.94,83,0,1,0,3,0.8983056027272153,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.1,400,0,1,1,4,0.8019357949462697,0.3999999999999999,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.53,34,0,1,0,5,0.9730749399003628,3.6,0,proxy:v1-sales-heuristic-2026-09
health care,4.68,27,0,1,0,1,0.34171057522474285,3.6,0,proxy:v1-sales-heuristic-2026-09
health care,2.99,29,0,1,1,4,0.7581123162297106,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.73,103,0,1,0,4,0.5275645484181045,3.6,0,proxy:v1-sales-heuristic-2026-09
fitness,3.93,12,0,1,0,2,0.9579268522956907,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,5.0,18,0,1,1,2,0.7586454842890292,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
health care,4.57,4,0,1,1,4,0.9852604574989956,3.0,0,proxy:v1-sales-heuristic-2026-09
legal services,3.84,6,0,0,0,5,0.5078910349748027,1.8,0,proxy:v1-sales-heuristic-2026-09
local service business,4.87,13,0,1,0,3,0.6160427079261669,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.74,23,1,0,1,1,0.9379328896238167,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
home services,4.71,171,0,1,0,5,0.7366160056749174,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,3.4,44,1,1,1,2,0.7650606714731951,6.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.74,1586,0,1,0,1,0.9310502605497198,-1.1,1,proxy:v1-sales-heuristic-2026-09
home services,3.93,11,0,1,0,2,0.8433197347945379,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.58,111,0,1,1,5,0.4782334783044674,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.03,84,1,1,0,5,0.866193624257565,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.3,25,0,1,1,2,0.7784426908552184,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.88,15,0,1,0,4,0.5983653268135964,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.45,84,1,1,1,6,0.7718885095505991,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.83,1885,1,1,1,5,0.9505790356676594,4.5,0,proxy:v1-sales-heuristic-2026-09
local service business,4.49,37,0,1,0,5,0.906089214597369,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.39,298,0,1,0,1,0.7745266249060143,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.12,30,0,1,1,2,0.8913348701676058,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.91,10,0,1,0,1,0.6128520272799599,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.23,38,0,0,1,6,0.5605781630825813,1.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.45,14,0,1,0,3,0.9377651206873299,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,5,0,1,1,3,0.4116620718509675,2.2,0,proxy:v1-sales-heuristic-2026-09
legal services,4.67,53,0,1,0,4,0.8101241990959753,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.69,83,0,1,1,4,0.9828950735898496,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,5.0,17,0,1,0,1,0.6843486693035719,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.43,16,1,0,0,6,0.602308763724528,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
legal services,4.42,8,0,1,0,3,0.8820070423458898,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.54,20,0,1,0,6,0.8817576689405291,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.6,13,0,0,1,5,0.5778729920624426,1.4,0,proxy:v1-sales-heuristic-2026-09
health care,3.91,8,0,1,1,5,0.5285974747080313,3.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.87,196,1,1,0,5,0.8867490419434274,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.51,40,0,1,1,6,0.9014250461275763,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.05,46,0,1,0,2,0.5163009971412942,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.23,1618,0,1,0,2,0.9611667523632277,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
automotive,4.75,862,0,1,0,5,0.5724366781256274,0.7000000000000002,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.62,15,0,1,0,2,0.8516477005533947,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.06,33,1,0,0,5,0.6107850024511574,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.78,18,0,1,0,1,0.7483808776853857,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.77,39,0,1,0,6,0.6866451565455444,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.58,35,0,1,0,3,0.891720990159592,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.27,16,0,1,0,1,0.5819904358597422,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.98,5,0,1,0,4,0.6589377255469252,2.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.24,28,0,1,0,2,0.8501757975964946,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.58,19,0,1,1,2,0.6816958464040977,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.65,3,0,1,0,3,0.8656640739671884,3.0,0,proxy:v1-sales-heuristic-2026-09
health care,4.31,42,0,1,0,4,0.8089371529975893,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.47,70,0,1,1,1,0.5623426932167909,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.19,395,0,1,1,1,0.7691533912187603,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.78,15,1,1,0,3,0.8702782984496129,5.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.01,13,0,1,1,3,0.9747787482631783,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.16,7,1,1,0,4,0.7774877833898297,6.0,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.13,30,0,1,0,5,0.728340191796963,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.11,30,1,1,0,4,0.8268965748616455,5.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.93,10,0,1,1,1,0.6549573107901497,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.18,20,0,0,0,6,0.9778510657375299,2.4,0,proxy:v1-sales-heuristic-2026-09
pets,4.0,2,1,1,0,5,0.8032625222917263,6.0,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.01,67,0,1,0,1,0.6130298693349034,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.42,10,0,1,0,5,0.8023451803413988,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.56,23,0,1,0,6,0.7693127740767747,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.25,5,1,1,1,4,0.4858857758328613,6.0,1,proxy:v1-sales-heuristic-2026-09
legal services,3.96,12,0,1,0,5,0.9221263070001561,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.57,18,0,1,1,6,0.8049326134172934,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,24,0,0,0,6,0.8474139979239136,1.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.58,41,0,1,1,6,0.9908658248094553,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.34,119,0,1,0,2,0.8924500706658924,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.02,1586,0,0,0,1,0.912559608098382,0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
home services,4.29,70,1,1,1,4,0.6760939148750157,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.25,120,0,1,0,5,0.8154523429668212,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.45,45,0,1,1,4,0.7182892432914492,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.65,23,0,1,1,2,0.9265664547683234,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.19,74,1,0,0,6,0.9086960180157547,4.3999999999999995,0,proxy:v1-sales-heuristic-2026-09
fitness,4.38,79,0,1,0,3,0.3346100892917184,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.6,50,0,1,1,5,0.9206771620347006,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.71,4,0,1,1,4,0.7710652074473162,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.96,9,0,1,1,6,0.7201069016910256,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,2.66,1440,0,1,0,5,0.5890405627708947,0.7000000000000002,0,proxy:v1-sales-heuristic-2026-09
legal services,3.81,57,0,1,0,4,0.5488597546657951,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.86,23,1,1,1,6,0.951968232165348,5.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.59,85,0,1,0,1,0.7413617228260385,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.24,104,0,1,0,5,0.7352279441407199,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.12,91,0,0,0,4,0.7575152626531496,1.4,0,proxy:v1-sales-heuristic-2026-09
local service business,2.91,92,0,1,1,5,0.9685469194128112,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,4.27,7,1,1,0,2,0.9648495053935952,6.0,1,proxy:v1-sales-heuristic-2026-09
automotive,3.64,41,0,1,1,4,0.8140526359629241,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.42,12,0,1,1,2,0.5195385530335701,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.44,3,0,1,0,1,0.42462141448185375,3.0,1,proxy:v1-sales-heuristic-2026-09
automotive,4.17,17,1,1,0,4,0.8110070216660455,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.99,105,0,1,1,1,0.7220706074511283,2.6,0,proxy:v1-sales-heuristic-2026-09
health care,4.32,40,0,1,0,1,0.7075830167999301,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.22,225,0,1,0,4,0.5709772407121985,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.01,29,0,1,0,6,0.7195024605831247,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.31,362,1,1,0,5,0.5774706201138696,6.0,1,proxy:v1-sales-heuristic-2026-09
automotive,3.34,29,0,0,0,1,0.6545233621360261,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,3.83,25,1,1,0,1,0.565423054172106,5.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.15,6,0,1,1,3,0.7483289615363792,3.0,0,proxy:v1-sales-heuristic-2026-09
legal services,3.82,83,0,1,0,3,0.4137191628087418,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.49,14,0,1,1,1,0.5669121560486362,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.0,12,1,1,0,2,0.5133203430720039,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.62,100,1,1,1,1,0.9818432363603291,6.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.0,87,0,1,0,4,0.8659817105009422,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.27,85,1,1,0,4,0.3602938045126805,5.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.33,16,1,1,1,3,0.9243667037142248,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,23,1,1,1,4,0.9735687222505991,4.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.78,22,0,1,1,2,0.7451962060437087,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.11,58,1,1,0,6,0.7270579722159177,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.38,135,1,1,1,1,0.8848363812823568,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.14,36,0,1,0,4,0.6393435166087632,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.87,215,0,1,0,2,0.9754561585596649,1.8,0,proxy:v1-sales-heuristic-2026-09
automotive,3.3,65,1,0,0,3,0.9815008141880384,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.87,18,1,1,0,4,0.8577331796471905,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.56,2014,0,1,1,4,0.9286175299977455,1.5,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.2,160,0,1,0,6,0.6040295976199404,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.71,220,1,1,0,4,0.8757414645723085,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.57,90,0,1,0,2,0.8586482202513754,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.47,25,1,1,0,4,0.7148713587412929,5.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.48,19,0,1,1,4,0.678896282741854,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.65,46,0,1,0,6,0.5064176825607095,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.01,829,1,1,0,4,0.9339325336495027,4.5,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.13,39,1,1,1,6,0.7215627032147246,5.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.88,40,1,1,1,4,0.9412920956115985,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.37,25,1,1,1,4,0.6499545205532518,5.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.6,17,0,1,0,2,0.8015248899619718,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.76,20,0,1,1,2,0.8281356723769654,2.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.73,28,1,1,0,1,0.8814171335654778,5.8,1,proxy:v1-sales-heuristic-2026-09
home services,3.32,162,1,0,0,4,0.5035687407106851,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
home services,3.46,2892,0,1,1,6,0.8025458029302774,1.5,0,proxy:v1-sales-heuristic-2026-09
home services,4.54,25,0,1,1,1,0.8860310129077051,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,9,0,1,1,6,0.8583553867827297,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,4.42,53,0,0,0,6,0.5400516370751611,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,4.13,110,0,0,0,3,0.5332139405515276,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,2.94,146,0,1,0,2,0.7386049758838281,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
home services,3.04,30,0,1,0,4,0.7515724571086885,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.22,46,0,1,0,6,0.8441959119182072,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.95,20,0,1,1,1,0.8331569545731494,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.54,43,0,0,0,3,0.7793018872351822,2.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.19,1809,1,1,0,1,0.7181243478766671,4.5,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.21,26,0,1,0,4,0.9161758808910541,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.67,28,0,0,1,1,0.6289301519340464,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,4.23,40,1,1,1,2,0.8610516994209735,6.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.83,17,0,1,0,5,0.9720003529408595,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.15,18,0,1,0,5,0.7873007630344175,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.09,160,0,1,1,2,0.8174358179522021,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.74,483,0,1,1,4,0.45440756426645723,2.2,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.61,6,0,1,0,2,0.4842223850294403,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,6,0,1,0,4,0.8196612584265677,2.2,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.36,8,1,1,0,1,0.9891504581300755,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.36,21,0,1,1,5,0.3751115490999881,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.44,65,0,1,1,1,0.8484764795974048,2.6,0,proxy:v1-sales-heuristic-2026-09
legal services,5.0,47,0,1,0,4,0.7693567724627624,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.59,29,0,1,0,3,0.8357869472248809,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.27,43,1,1,1,2,0.8116199086457621,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.92,11,1,1,0,4,0.8366148985793304,4.8,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.96,18,1,1,0,1,0.5806504991083824,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.21,23,1,1,0,4,0.5689304250188643,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.45,4,0,1,1,4,0.5769769612009444,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.44,6,1,1,0,3,0.8846210662039287,5.0,1,proxy:v1-sales-heuristic-2026-09
fitness,3.79,7,0,1,0,3,0.6400716458902754,3.0,0,proxy:v1-sales-heuristic-2026-09
legal services,4.21,56,1,1,0,3,0.7877479851544397,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.99,32,1,0,1,6,0.8934939563276201,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,1521,1,1,1,5,0.9535820816462165,2.7,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,3,0,1,1,1,0.7706457975471853,1.2,0,proxy:v1-sales-heuristic-2026-09
home services,4.18,4,1,1,0,2,0.6967196703730718,6.0,1,proxy:v1-sales-heuristic-2026-09
fitness,4.19,50,0,1,0,1,0.8254420138050254,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.94,1,1,1,1,2,0.9968130416047529,6.0,1,proxy:v1-sales-heuristic-2026-09
local service business,4.76,94,0,1,0,5,0.7680246156163809,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.97,3,1,1,1,6,0.9448119680246102,6.0,1,proxy:v1-sales-heuristic-2026-09
automotive,3.92,3228,0,1,0,3,0.7157271828001136,1.5,0,proxy:v1-sales-heuristic-2026-09
home services,4.69,9,1,0,0,5,0.7014916399952635,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.85,77,1,1,0,3,0.8231414508805848,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.13,836,1,1,0,3,0.8586017890858648,4.5,1,proxy:v1-sales-heuristic-2026-09
fitness,3.28,2,0,1,0,5,0.9874525047927244,3.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.54,52,0,1,1,2,0.8320850107443901,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,3,0,0,0,2,0.9626485120869352,0.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.55,2759,0,1,1,1,0.781587402328978,1.5,0,proxy:v1-sales-heuristic-2026-09
pets,4.95,19,0,1,1,2,0.6543941797057665,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,3.68,28,1,1,0,1,0.7985658098550128,6.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.28,996,1,1,0,5,0.8244376365262883,4.5,1,proxy:v1-sales-heuristic-2026-09
health care,3.63,57,0,1,0,6,0.8468646881232308,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.02,4,1,1,1,3,0.7484702724448036,6.0,1,proxy:v1-sales-heuristic-2026-09
local service business,4.57,96,0,1,1,4,0.41286406527982156,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.21,15,0,1,1,2,0.7092217830172818,3.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.37,5,0,1,0,1,0.9092599090675865,3.0,0,proxy:v1-sales-heuristic-2026-09
fitness,3.43,141,0,1,0,4,0.9408440412739859,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.39,22,0,1,0,1,0.5950453814131923,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.42,200,1,1,0,6,0.8802121927521745,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,94,1,1,0,2,0.8515633607378845,5.8,1,proxy:v1-sales-heuristic-2026-09
local service business,4.9,10,1,1,1,5,0.6667560969989709,4.8,1,proxy:v1-sales-heuristic-2026-09
legal services,3.11,22,0,1,0,2,0.6624133774528316,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
local service business,4.93,28,0,1,0,1,0.6672156176747203,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
home services,4.67,131,0,1,0,4,0.5723975893162595,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.3,39,0,0,0,2,0.5120061055149282,2.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.98,29,0,1,1,3,0.7418197871585598,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.75,19,0,1,1,2,0.8248391140043063,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.45,23,1,1,0,6,0.865240618843398,6.6,1,proxy:v1-sales-heuristic-2026-09
legal services,3.43,103,0,1,0,4,0.7298311295183213,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.49,24,1,1,0,5,0.8392248143168571,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,2.97,15,0,1,0,4,0.8878845793984029,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
pets,4.03,13,0,0,1,6,0.7391909813615031,2.4,0,proxy:v1-sales-heuristic-2026-09
home services,4.78,13,0,1,0,3,0.8793983742246687,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.16,5,0,1,0,6,0.7461869619841424,2.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.88,10,0,1,1,6,0.818442830120779,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.64,127,0,1,0,6,0.7820046581527141,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.69,19,0,1,0,5,0.9158414514641116,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.87,53,0,0,1,6,0.9411546119990362,1.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.63,1,0,1,1,5,0.9444558115930675,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,4.74,45,0,1,0,2,0.91155161377553,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,4.55,20,0,1,0,1,0.7140147203471763,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.3,14,1,1,0,2,0.9258612503321544,6.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.2,29,0,1,1,4,0.7490075222892936,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.02,14,1,0,1,1,0.9831920827139925,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.48,2,0,1,0,2,0.7956409948834172,3.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.62,67,0,1,1,4,0.9009967018920031,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.99,32,0,1,1,2,0.5177554473939316,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.28,17,0,1,0,5,0.9039865617432589,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.94,8,0,0,1,6,0.7779562944845893,0.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.13,4,0,1,0,1,0.9397841580216109,3.0,0,proxy:v1-sales-heuristic-2026-09
fitness,4.7,31,0,1,0,4,0.6813253106237044,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.74,144,0,1,0,5,0.7778880606762466,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
